Delightfully Dangerous,,6,6
Merlin and the Dragons,,6.3,8
An Ox's Tale: The John Entwistle Story,,7.5,6
Cry of the Banshee,,5.7,10
A Violent Life,60,6,1
Beast of Burden,25,3.6,7
Mother Krampus,,4.5,10
Nightlight,14,4.4,10
Beat Girl,,6,3
American Virgin,,4.3,10
Classic Albums: Phil Collins - Face Value,,7.1,3
Beyond the Summits,,8.5,2
Hidden Love,,5.3,10
Superpower,,7.1,8
The Great Flamarion,,6.6,6
Ghosts of Darkness,,5,4
Dog Day,,5.7,7
Jack Reed: Death and Vengeance,,5.8,1
Moomins and the Comet Chase,,6.1,8
Dead Before Dawn,,4.7,2
Mighty Uke,,7.7,1
Mr. Fix It,,5.5,10
Gold Star,86,5.6,4
Savannah Sunrise,,5.8,8
Dependent's Day,,7.1,1
Allies,,5.1,2
Los Angeles Overnight,,6,3
Adventure Scouts,,5.9,6
Monsoon,,4.1,3
Richard Jeni: A Big Steaming Pile of Me,,7.5,5
Forgotten Plague,,7.9,8
Blood & Oil,53,5.1,3
12 Days of Christmas Eve,,5.6,10
Mr. Moto's Last Warning,,6.5,9
Genghis: The Legend of the Ten,,5.7,1
Stealing Cars,,5.7,1
A Bloody Aria,42,6.5,9
Bengal Tiger,,5.1,8
Run Baby Run,,8.6,5
Kaatru Veliyidai,,5.9,4
Spy School,,4.5,3
Tubelight,21,4,4
Devdas,,8,8
Hell Bound,,6.4,2
A Year and Change,,6.2,3
2eleven,,6.2,10
Pretty Outrageous,,6.1,6
City of Gold,,7.3,9
Kayal,,6.4,8
The Village of No Return,,6.2,3
Aan,,7.1,4
Soldiers Of The Damned,,3.7,6
Smitty,,5.3,1
Shogun's Ninja,,6.3,1
First Response,,5.7,2
Mad Dog Morgan,,6.1,5
Homebound,,7.8,2
Morris County,,6.7,3
The Ungodly,,5.6,8
Parvaneh,,6.7,6
Hell Commandos,,5.2,9
Destiny Turns on the Radio,17,4.5,8
Tokyo Raiders,,5.9,9
Return to Paradise,,6.1,5
War of the Dead,,4.1,6
Time Kid,,5.9,7
The Forgiven,,5.9,5
Tc Gn: Take Care Good Night,,7.5,9
Taking Earth,,2.6,6
The Liquidator,,5.6,5
Daughter of Dr. Jekyll,,5.5,9
A Haunting at Silver Falls,,4.8,9
Dirty Driving: Thundercars Of Indiana,,7.2,10
King of the Zombies,,5.2,6
End of the Road: How Money Became Worthless,,7.2,8
Keys to Tulsa,10,5.1,9
Manila,,6.1,5
Afterlife,,,8
Teen Wolf Too,7,3.4,1
The Sitter,,4.9,7
Christmas Solo,,5.8,5
Fart: A Documentary,,4.4,5
Hate Story IV,,3.3,3
For the Love of George,,5.6,1
A Fall from Freedom,,8.2,3
Hot Cars,,6.5,5
Frauds,,6,7
Bob Saget: That Ain't Right,,6.2,7
Chatterbox!,,5,5
A Rising Tide,,5.6,4
C. H. Spurgeon: The People's Preacher,,8.8,5
Daisy,,8.3,4
All I Need,,4.1,8
White Mile,,5.9,9
The Courage to Love,,6.2,8
The House of Exorcism,,4.7,4
Gangster Land,,4.4,6
As You Like It,,4.6,4
The Mentor,,5,4
Hippie Masala - Forever in India,,6.4,2
Mariah Carey's All I Want for Christmas Is You,,5.3,8
A Life at Stake,,5.8,5
Brides of Blood,,5.1,7
The Six Wives of Henry Lefay,,5.1,7
American Meltdown,,5.3,9
Ultrasuede: In Search of Halston,33,5.3,10
Little Girl,,7.1,10
Queen of Spades,,6.1,9
Tricks of the Trade,,5.9,2
Laser Mission,,3.5,9
Hardflip,,5.5,9
Among Us,,4.2,8
Westinghouse,,7.5,2
Dad's in Heaven With Nixon,,7.5,1
Bruce Lee: The Man  The Myth,,5.2,1
New Hope,,5.8,7
Time Toys,,4.5,5
The Christmas Dragon,,4.7,1
Lonely Boy,,6.8,8
Beta,,6.3,7
The Sighting,,4.3,10
The arrival of Wang,,5.8,7
Violets Are Blue,57,5.9,4
Baazi,,6.6,8
108 Stitches,,4.3,10
Humraaz,,6.3,10
Nowhere Safe,,5.6,7
Hopalong Cassidy Returns,,7.2,10
The Picture of Dorian Gray,,6.4,1
A Million to Juan,,5.6,4
Periods.,,7.3,9
Scorpion,,5.4,10
Black & White: The Dawn of Justice,,5.7,3
Devil in the Dark,,4.7,3
My Dad's a Soccer Mom,,5.3,6
Angel Dog,,5.8,3
Wrong Turn at Tahoe,,6.1,10
Sons of Cuba,,7.6,3
Vitality,,7.3,6
Adolf Hitler: Pure Evil,,8.3,4
John Apple Jack,,5.6,9
Innocents in Paris,,5.9,8
Mixed Company,,6,4
Earthrise,,3.6,2
Full of Grace,,5.7,3
Eating Alabama,,7.6,4
Our Gang Follies of 1936,,7.3,1
Fugitive Mind,,4.5,5
New Fist of Fury,,5.6,1
Loved Up,,6.8,10
Abbott and Costello Christmas Show,,,1
Adam Ferrara: Funny As Hell,,7.3,10
Ass Backwards,26,4.2,5
Lost Fare,,4.6,6
Out in the Open,,7.3,6
American Experience: Rachel Carson,,7.6,2
Terrortory 2,,4.5,1
Gun of the Black Sun,,6.1,6
Michael Ian Black: Noted Expert,,6.3,2
Instant Death,,4.1,4
For One Night,,6.4,7
December 7th,,6.1,4
Cherry Crush,,5.5,6
(A)sexual,,6,8
Big Bang,,6.7,3
Imprint,,5.7,5
Affluenza,20,4.7,4
Miso Hungry,,7.1,7
Night of Fear,,5.9,9
Bad Blood: A Cautionary Tale,,8.1,6
Goodbye Love,,5.6,8
Apache Woman,,5.2,6
Tart,,4.7,4
Little Mermaid,,4.1,9
Eyes of the Mothman,,6.3,5
Soda Springs,,6.1,1
Pacific Warriors,,7.3,7
Criminally Insane,,5.7,7
The Sixth Man: Bluesanity,,8.6,9
Murders in the Rue Morgue,20,5.2,8
Blackmark,,4.4,10
Needle Through Brick,,8.1,1
Dominion,,3.4,8
Savage Sisters,,5,10
Surprise  Surprise,,5,8
Out of Mind  Out of Sight,,7.2,10
The Corpse Grinders,17,4,8
Punk's Dead: SLC Punk 2,,4.8,1
Wives Under Suspicion,,6.2,4
The Pit,,6.4,10
Ava's Impossible Things,,3.7,7
Warriors of the Year 2072,,4.9,1
Who Gets the Dog?,,4.9,8
Agent of Influence,,6.4,9
The Unbookables,,6.8,7
Fray,,6.1,4
Subira,,4.7,2
The Wicked Gift,,5.5,10
Dam Street,,6.9,5
Fatal Trust,,5.3,1
A Good Night to Die,,4.8,3
Albert Schweitzer,,5.9,6
Wicked Blood,,5.4,5
Ordinary People,,6.1,7
Amnesiac,27,4.3,1
True Appaloosa,,8.1,4
Coach,,5.4,2
Dirty O'Neil,,5.5,4
Deep Powder,,5.7,3
The Serpent's Kiss,,5.7,7
Welcome To Macintosh,,6.2,9
The Jodorowsky Constellation,,6.8,9
Picking Up the Pieces,,4.8,10
Wren Boys,,7,7
Budo: The Art of Killing,,7.2,10
Run to Me,,5.1,3
The Lost Coast,,4.8,1
The Perfect Gift,,7,6
A Norml Life,,6.6,1
My Lonely Me,,7.8,2
The Hoarder,,4.5,6
Wildflower,,5.2,2
Before I Die,,5.7,6
Wild Life,,6.4,6
Dirty Wolves,,5.7,4
The Daredevils,,6.1,8
Queerama,,6.4,6
Quaker Oaths,,7.3,10
The Engagement Ring,,6.4,2
The Philly Kid,,5.7,1
The Cat in the Hat Knows a Lot About Christmas!,,5.3,8
Ctrl Alt Delete,,6.1,2
Clancy Street Boys,,6,2
Ek Vivaah Aisa Bhi,,5.3,4
The Anarchists,,5.7,8
Bottled Up: The Battle over Dublin Dr. Pepper,,7,4
The Rise & Fall of Penn Station,,7.8,3
Fire City: End of Days,,4.9,4
Not Since You,,5.5,7
Rise of the Fellowship,,4.2,2
The Mother of Invention,,6.3,7
The Haunting of Sorority Row,,4.8,7
The Identity Theft of Mitch Mustain,,6.4,4
British Intelligence,,6.1,10
Crafted,,7.5,3
The Klansman,25,5.2,1
Get the Picture,,8,4
Something to Scream About,,6.2,10
Buffed Up,,,6
From Inside,,6.2,9
Can't You Hear the Wind Howl? The Life & Music of Robert Johnson,,7.3,7
Marry Us for Christmas,,6.4,4
Born to Win,29,5.5,3
The Ambassador's Daughter,,6,7
Hackney's Finest,40,4.6,1
A Baby for Christmas,,6.4,1
Island of the Fishmen,,5.1,10
Circus of Fear,,5.4,1
While We Live,,6.9,9
Indescribable,,6.9,7
Arrowhead,,4.4,7
The Caretaker,,4.1,9
Charlie Chan in the Secret Service,,6.5,4
Raju Gari Gadhi 2,,5.3,4
The Mind Snatchers,,5.6,10
Eat,,5,8
Russell Brand: End the Drugs War,,7.2,2
The Boy from Geita,,7.3,9
Enemy of the Reich: The Noor Inayat Khan Story,,7.3,6
Janapar,,7.1,1
Poultry in Motion: Truth Is Stranger Than Chicken,,8,7
Last Shop Standing,,7.1,5
Carnival Story,,5.7,7
Ghosts of the West: The End of the Bonanza Trail,,8.4,4
That's the Way of the World,,6.1,3
Island of Death,,5.1,6
Boggy Creek Monster,,5.9,2
Arbor Demon,,4.1,5
Lavalantula,,4.5,10
Ninja Wars,,5.8,5
Uncle Brian,,6.5,3
Sonic Christmas Blast,,5.6,3
Hans Brinker  or the Silver Skates,,7.7,9
The One Armed Swordsmen,,6.2,7
Long Nights Short Mornings,,5.4,4
The Rift,,4.7,4
Misa's Fugue,,7.3,5
Autopsy 8: Dead Giveaway,,7.8,10
Aleksandr's Price,,4.9,1
Edge of Isolation,,3.3,1
The Clown at Midnight,,5.2,7
7-Man Army,,6.1,2
The Undertaker,,5,9
George Lopez: Tall  Dark & Chicano,,5.4,3
Streetballers,,5.6,2
Nightbeast,,4,8
Shed No Tears,,6.4,2
Son of Sofia,,6.2,5
The Hollow One,,3.8,5
Life with Murder,,6.9,9
The Attic Expeditions,,5,2
The Happy House,60,4.4,2
Midnight Movie,,5.1,1
100 Blocks,,7.5,3
The Test,,6.1,1
El Crazy Che,,7.2,8
Lake Eerie,,4.8,3
Blood Relative,,8.4,7
Blackfly,,6.5,4
I Belonged to You,,5.4,2
Sweet Home Carolina,,5.5,5
Sagebrush Trail,,5.4,5
21 Days,,6.1,6
I Am Here,13,5,5
Lincoln@Gettysburg,,8.4,3
Bloodwork,,5.2,8
Silent Trigger,,5.5,4
Curse of the Witch's Doll,,3.2,9
The Beatles: A Celebration,,6.3,7
Jack Reed: One of Our Own,,6.3,5
Bob the Drag Queen: Suspiciously Large Woman,,6,1
The Butch Factor,,6,7
A Connecticut Yankee in King Arthur's Court,,4.8,10
Sex After Kids,,5.4,8
I Can I Will I Did,,6.9,5
Bangkok Revenge,,4.8,2
Black Circle Boys,,4.9,3
Australien Skies,,4.9,4
Lil Rel: RELevent,,5.9,6
Facing Mecca,,8.2,2
Spirit Camp,,4.7,2
Please  Please Me!,,6.4,6
Stephen Fry Live: More Fool Me,,6.5,3
Strange Invaders,,6.5,8
9/11 Inside the Pentagon,,7.1,5
Killer Camera Monsters,,2.5,4
The Admiral Was a Lady,,5.9,4
The Flight That Disappeared,,5.6,5
Camilla Dickinson,,5.6,8
More Than Frybread,,7.9,4
Losers Take All,,6.4,8
Grace Kelly: The American Princess,,6.9,5
Capture Kill Release,,5.1,1
Gharana Mogudu,,7.3,9
My Guardian Angel,,4.7,4
Dishonored Lady,,6.5,7
88,,5,1
The Silent Enemy,,6.6,9
The Lady Refuses,,6,9
Sleepwalking Land,,6.8,6
My Last Love,,6.9,2
Rising Tides,,7,2
The O'Briens,,6.7,1
Ek Niranjan,,5.2,3
Dirty Movie,,3,5
Casanova Brown,,6.3,5
The Age of Blood,,5.9,10
Mr. Rock n Roll: The Alan Freed Story,,6.4,1
Autopsy,,5.9,8
A Long Way From Home,33,5.4,2
Devo: Hardcore Live!,,8.7,5
Mr. What,,6.2,9
Assisted Fishing,,7.8,6
Banana in a Nutshell,,6.1,4
A New High,,7.3,8
The Deal,,5.6,10
Heroes Two,,6.5,4
Hunting Grounds,,3.6,6
Shoot  Gringo... Shoot!,,5.9,8
Are You in the House Alone?,,5.6,7
Lucky Stiff,40,5.3,2
Seven Deaths in the Cat's Eye,,5.9,1
The Wedding Invitation,,4.4,5
Reflections of Evil,,6.5,2
Ghosting,,5,4
The Slowest Gun in the West,,6.9,6
Fallacy,,5.8,1
Ghosthouse,,4.8,8
The Beat Hotel,38,6.5,1
No Beast So Fierce,,5.6,3
Stranger in Our House,,5.5,3
Dangerous Edge: A Life of Graham Greene,,7.7,7
High Society: A Pot Boiler,,6.5,3
1st Strike,,4.7,10
Aatagadharaa Siva,,7.3,3
Platinum the Dance Movie,,4.6,5
Atone,,3,6
Diana Krall - Live in Rio,,8.2,8
Breaking Legs,,4.2,7
Fear in the Night,,6.4,2
A Fine Step,,5.3,6
The Price Of Fame,,5.9,7
The Good Life,,6.7,1
Brian Posehn: The Fartist,,6.5,8
Forest of the Dancing Spirits,,7.5,6
Hide and Creep,,4.8,1
Chance of a Lifetime,,6.9,10
Reach for Me,,6.5,8
Pilgrim Song,20,7.4,3
The Ghost Galleon,,4.6,9
After the Fall,33,5.1,1
Rhinos,,7.1,8
A Dangerous Place,,5.5,10
My Favorite Five,,5.4,1
Leftovers,,,5
Second Chorus,,5.8,5
Little Crumb,,6.1,7
Charge Over You,,6.5,8
Martian Land,,2.3,7
Autopsy 9: Dead Awakening,,7.7,6
Freedom Road,,5.4,1
The Kitchen,,5,2
Megha,,5.4,9
Illicit Behavior,,5,5
Primo,,7.4,7
The Best of Laurel and Hardy,,7.1,10
Faraway,,5,4
Bride of the Gorilla,40,4.4,6
Someone Else,50,5.7,6
Brothers of War,,4.6,3
The Race Underground,,7.1,3
Classic Albums: John Lennon - Plastic Ono Band,,6.8,5
D.L. Hughley: Going Home,,7.2,2
The Night Before Christmas,,6.4,7
Liars  Fires and Bears,,6.4,5
Finding Hillywood,,8.2,9
The Sword Stained with Royal Blood,,6.7,7
Future World,,3.2,1
Living Dark: The Story of Ted the Caver,,5.1,9
Catch the Wind,,6.4,7
A Wonderful Cloud,,6.2,2
The New Adventures of Peter Rabbit,,5.3,1
The Park Bench,,6.5,9
Appointment in Honduras,,5.7,3
California Dreaming,,6,3
Brackenmore,,4.2,3
Love Is Thicker Than Water,43,5.7,4
Death and Texas,75,5.9,7
Resistance Movement,,6.3,3
Summer Solstice,,6.2,6
Wacko,,4.8,3
Tulsa,,6.2,5
Bryan Callen: Never Grow Up,,6.9,2
Fireman Sam: Heroes of the Storm,,5.7,10
Bernadette,,8.2,2
Brief Encounter,,5.3,1
Heart Attack,,5.3,2
Jungle Shuffle,,4.7,3
Victoria's Shadow,,6.7,3
Big Muddy,57,4.9,5
Passion Play,3,4.6,9
Absinthe,,6.8,8
The Aviation Cocktail,,5.2,5
Franklin's Magic Christmas,,6.8,10
My First Love,,6.4,8
Don't Click,,4.7,9
Blackbeard  the Pirate,,6.1,8
Hello I Love You,,5.6,8
Bowery at Midnight,40,5.3,5
Love Birds,,6,1
I Am I,30,5.7,5
Losing In Love,,6.8,10
Jaya Janaki Nayaka,,5.1,1
A Haunting on Hamilton Street 2: The Stable,,6,9
Twelfth Night  or What You Will,,6.4,9
20 000 Leagues Under the Sea,,5,8
Arizona Seaside,,6.9,2
A Time to Remember,,2.8,10
All's Faire in Love,7,5,8
Alpha and Omega: Family Vacation,,4.8,1
ETs Among Us: UFO Witnesses and Whistleblowers,,7.4,5
The Gay Deceivers,,5.8,8
Zombie Apocalypse,,4,2
Naaigal Jaakirathai,,6.2,2
Stalked by My Doctor: The Return,,5.7,9
Invasion of the Space Preachers,,4.4,9
Legend of the Lost,,6.1,6
To the Beat,,4.7,9
Gun Woman,,4.7,5
Uniform,,6.4,9
Mr In-Between,,6.4,3
Top of the Heap,,6.5,4
American Backwoods: Slew Hampshire,,4.4,7
How to Beat a Bully,,5.4,3
ClownTown,9,3.8,1
Down Three Dark Streets,,6.7,8
8 Assassins,,4.7,4
The Road Uphill,,7.5,10
Sleeping Giant: An Indian Football Story,,8.7,9
3 of a Kind,,4.7,5
Do You Know Me,,4.8,6
When Harry Tries to Marry,13,4.6,4
Every Child,,6.5,7
Nene Raju Nene Mantri,,5.8,7
Ushijima the Loan Shark Part 2,,6.8,10
Eat My Dust,,5.5,9
Karma,,6.6,10
Brittown,,8.5,1
Thirsty,,7.2,3
Lake of Dracula,,6.2,1
Easy to Learn  Hard to Master: The Fate of Atari,,6.4,5
Frozen Silence,,5.8,6
Capps Crossing,,4.2,4
Gold,,5.7,9
Death on a Factory Farm,,7.5,5
The Lion of Judah,,3.4,7
Bob Mould: Circle of Friends,,7.5,6
Gallagher: the Bookkeeper,,8.1,9
A Daughter's Nightmare,,5.8,5
Klansville U.S.A.,,7.1,9
Tear Me Apart,,4.5,7
2 Night,,7.2,2
Top Ten Monks,,6.7,4
The Only Thrill,,6.1,3
Hitler's Britain,,6.5,9
All the Love You Cannes!,,6.5,7
Caltiki  the Immortal Monster,,6,2
Robo Vampire,,3.6,3
The Bonnie Parker Story,,5.9,7
Blue Ridge,,6,6
Calm at Sea,,6.7,7
Racing Colt,,7.3,1
The Last Truck: Closing of a GM Plant,,6.9,7
Ninah's Dowry,,8.2,8
Foreign Exchange,,4.1,8
Rock Hudson's Home Movies,,5.8,6
Looking For Lola,,5.6,7
The Incredible Melting Man,7,4.2,9
Tanzania Transit,,7.8,2
Josh Blue: Sticky Change,,7.5,6
Devil in My Ride,,4.6,6
Lord Montagu,,8,4
The Boys Club,,6.3,7
The Domino Principle,20,5.7,2
Mausoleum,,5.1,10
The Day the '60s Died,,7.3,2
Pursued,,5.2,5
The Donner Party,,5.1,6
Islamic Art: Mirror of the Invisible World,,6.9,1
The Lost World of Mr. Hardy,,8.1,2
Within the Whirlwind,,6.8,9
Death at a Barbecue,,6.5,5
Swelter,,4.5,6
Apocalypse Soon: The Making of 'Citizen Toxie',,7.9,8
5150,,4,4
The Divine Tragedies,,3.4,3
Chasing Fifty,,5.6,5
The Maker,,5.4,3
Bob Saget: Zero to Sixty,,6.1,10
Into the Sun,,4.4,3
The Man of the Crowd,,6.5,8
The Giant Spider,,5.3,5
My Brother the Time Traveler,,6,5
Yamasong: March of the Hollows,,5,7
Sunday Morning Rapture,,6.1,2
Phir Milenge,,6.1,6
Invitation to Hell,,5,10
El enamorado,,7.1,3
Life Off Grid,,6.6,4
I'm Now: The Story Of Mudhoney,,7.6,9
Lift,44,6.1,1
After Braveheart,,7.3,6
Max and Mona,,5.8,4
Mr. Wong  Detective,,6.2,2
C.C. and Company,,4.8,3
Success Is the Best Revenge,,6,8
Gremlin,,3.7,9
The Cub Tiger from Kwang Tung,,5.3,10
Day of the Wolves,,5.9,3
Taken Heart,,4,10
Barn Burning,,6,9
Electric Slide,14,4.7,1
Christmas Belles,,6.8,3
Wolves in the Snow,,6.2,6
Jens Pulver: Driven,,6.8,3
Dangerously Close,10,5.5,7
Pinochet's Last Stand,,6.1,9
A Haunting at the Hoyt Library,,5.7,1
Always Watching: A Marble Hornets Story,,4.7,2
Black Field,,6.3,5
Fatty Joins the Force,,5.3,1
Lakay,,8.1,8
The Pastor and the Pro,,4.8,6
New Faces,,6.4,8
The Bigfoot Election,,7.2,7
Rio  I Love You,8,5.2,4
West End,,5.9,4
Torment,,4.7,1
John Wycliffe,,6.7,8
Endgame,50,5.3,6
The Passing,,5.9,3
Fortress 2,,4.6,5
No Manches Frida 2,13,4,5
A Mosquito-Man,,4.8,9
My Dear Secretary,,5.7,8
Vietnam: American Holocaust,,7.7,5
In the Custody of Strangers,,6.5,2
The Perfect Age of Rock 'n' Roll,,5.9,5
Prince Among Slaves,,7.9,8
Died Young  Stayed Pretty,63,7.4,6
Paranormal Island,,3.1,2
The Torture Chamber of Dr. Sadism,,5.9,5
The Cry Baby Killer,,5.1,6
Fireman Sam: The Great Fire of Pontypandy,,6.3,6
The Strongest Man,22,6.2,2
Vigil,,6.9,10
Mango Souffle,,5.3,6
The Lady and the Highwayman,,5.7,9
The Tents,,6.6,9
Night Mayor,,7,6
Heroes Don't Come Home,,5.2,5
Trump: The Art of the Insult,,5.8,9
Rudy Ruettiger: The Walk On,,7.7,6
The Fence (La Barda),,6.9,7
Odd Squad: The Movie,,5.9,4
The Coca-Cola Case,,6.4,9
Dwayne Perkins: Take Note,,7.2,4
Behind Green Lights,,6.4,4
A Cadaver Christmas,,4.7,2
The Sun Sets at Dawn,,6.2,6
A Beautiful Now,,5.5,9
Peony Pavilion,,6.6,5
Freddie Mercury: The King of Queen,,6.3,4
Making a Killing,,4.9,2
Guess What We Learned in School Today?,,4.5,8
Dinotasia,25,5.6,9
YZ,,7.3,2
The Oily Maniac,,5.7,6
Pablo,,6.4,2
To Play or to Die,,6.3,4
Alistair1918,,5.6,2
The Shadow Strikes,,5,1
Sky Line,,5.7,3
Rogue Saints,,6.8,6
The Swinging Cheerleaders,,5.1,5
Burn the Ships,,7.7,3
Radioman,67,6.9,5
Insecticidal,,3.2,3
The Covenant,,5,6
Henry VII: Winter King,,7,7
One Shot,,3.6,2
Somebody's Hero,,6.4,7
Night Zero,,3,1
Edge,,7.3,9
The Networker,,7.2,9
School's Out,,7.4,1
Standing Ovation,6,3.2,2
Black Luck,,6.8,2
Calamity Jane and Sam Bass,,6,2
Danny,,7.5,3
Betty Blowtorch: And Her Amazing True Life Adventures,,7.4,4
Restoration,,6.8,5
The Mason Brothers,,5.2,4
Fits and Starts,63,5.9,9
Nobody Walks in L.A.,,5.8,8
Courage,,4.7,6
Wannabes,19,5.7,2
Adjust Your Color: The Truth of Petey Greene,,7.3,1
Vegas: Based on a True Story,,6.7,10
Three Men From Texas,,7,6
Solva Saal,,7,6
Dooman River,,6.6,6
Man of Iron,,6.4,7
Durant's Never Closes,17,5.5,9
Song of the South: Duane Allman and the Birth of the Allman Brothers Band,,8,10
The Killing of Angel Street,,6.5,6
Prince: A Purple Reign,,7.2,8
Charlotte's Song,,4.6,7
The Good Student,,4.9,6
A Life Among Whales,,8.4,9
Kaatrin Mozhi,,7.3,6
Here Comes Trouble,,5.6,1
The Ashram,,5.1,4
In the Woods,,4.2,3
Son-Rise: A Miracle of Love,,7.5,7
Werewolf in a Girls' Dormitory,,4.9,10
Trampoline,,7.2,6
Street Level,,6,8
The Apple Pushers,,6.7,5
Engrams,,8.1,6
40 Days at Base Camp,,6.7,10
A Matter of Sex,,6.6,7
The Hills Have Eyes Part 2,,3.8,2
Hi Diddle Diddle,,6.6,10
Friended to Death,42,4.9,4
Swarg,,6.7,2
Slightly Scarlet,,6.8,6
Be Mine,,4.6,2
Caught in the Game,,5.8,9
The Haunting of Hell House,,4.4,2
Mad,,6.5,10
A Doll's House,,5.9,7
Sam Kinison: Why Did We Laugh?,,6.9,7
Yes: Symphonic Live,,8.3,7
Valerie,,5.9,6
Happiness is a Four-Letter Word,,6.7,3
Blood Sabbath,,4.2,9
Women & Sometimes Men,,3.9,6
Stalked by My Mother,,5,3
Paul McCartney Really Is Dead: The Last Testament of George Harrison,,4.6,6
Falling from the Sky: Flight 174,,5.7,6
Space Dogs,,5.1,6
Friends Effing Friends Effing Friends,,4.5,10
Madeline: My Fair Madeline,,5.6,10
Top Cat Begins,17,4.2,4
Today and Tomorrow,,6.1,1
Room to Move,,6,4
Armistice,,7.1,7
Christmas on Holly Lane,,6.2,9
Belvedere,,6.7,4
The Web of Death,,6.2,2
Colt Comrades,,6.7,5
Laugh Killer Laugh,33,4.9,7
Santa and Pete,,6.4,5
The Shadow of Chikara,,5.5,8
Hoppy Serves A Writ,,6.9,2
Hell's Kitty,,3.4,9
Christmas Child,,6.1,2
My Grandmother Ironed the King's Shirts,,6.9,2
Black Roots,,7,5
The Green Glove,,6.2,1
Pauly Shore Stands Alone,,7,10
The Adventures of Ociee Nash,,5.5,7
If These Knishes Could Talk: The Story of the NY Accent,,7,3
Andrew Santino: Home Field Advantage,,5.6,10
Asteroid vs Earth,,2.7,5
Cup of Love,,5.1,4
Field Punishment No.1,,6.9,7
Holy Flame of the Martial World,,7,7
The Nutcracker Sweet,,5.2,8
The Blueberry Hunt,,5.7,7
Trouble with Sex,,5.1,7
Going on 13,,8.8,6
We've Forgotten More Than We Ever Knew,,5,4
Prince of Bel Air,,5.9,3
Drive Thru,,4.5,2
Net Worth,,7.3,3
His Double Life,,6.4,3
Andrew Dice Clay: Indestructible,,7.2,6
Pray for Rain,,5.2,2
The Death Kiss,,6,4
Princes of the Yen,,7.7,5
Watch Me  Alone,,2.9,6
Sweet Karma,,5.2,8
Sharktopus vs. Whalewolf,,3.2,6
One Rainy Afternoon,,6.1,5
Tenkai Knights,,6.4,5
The Rooftop Christmas Tree,,6.1,3
Earth Angel,,5.7,3
Shadows & Lies,,4.3,9
The Keeper,,4.7,3
Clockwork Orange County,,6.4,8
Maniac Cop 3: Badge of Silence,,5,8
Crisis Point,,4.6,2
Bullwhip,,5.2,8
Livin' for Love: The Natalie Cole Story,,6.6,8
Cruel Will,,3.5,3
Deadtime Stories,,4.8,7
Little Fugitive,,5.9,1
Blue Tiger,,5.6,1
Bad is Bad,,6,4
Mercy Christmas,,5,7
A Night with Lou Reed,,7.5,9
Jenny McCarthy's Dirty Sexy Funny,,5.5,2
Duch  Master of the Forges of Hell,,7.2,2
Bears,,7.3,7
Evil of Dracula,,6.2,8
The Bandit Hound,,5.8,4
Drive Hard,8,4.3,10
Pilgrim's Progress,,5.7,4
Curse of the Mayans,,3.2,3
Rekka,,4.9,1
All at Once,,5.8,1
Holy Matrimony,,5.1,1
A Promise of Time Travel,,4.9,4
The Assassin's Code,,5,8
Ascent to Hell,,4.2,4
16 Photographs at Ohrdruf,,7,5
Journey Together,,6.7,6
Del Shores: Sordid Confessions,,8.3,10
Candlestick,,5.5,3
Yellow Fever,,7.1,5
Forgotten,,8.1,3
Welcome to Kutsher's: The Last Catskills Resort,,7.7,3
6 Dynamic Laws for Success (in Life  Love & Money),,7.4,4
We Were Wolves,,7.1,1
3 A.M,,5.1,2
Atlas in the Land of the Cyclops,,4.7,5
Indomitable: The dragonphoenix chronicles,,5.9,6
Antarctica,,7,10
Blackbelt,,5.4,2
Life in the Hole,,5.8,3
Welcome to Paradise,,5.5,7
Santa Claus Conquers the Martians,23,2.7,8
A Cry from the Streets,,6.5,2
House by the Lake,,3.5,10
Rage at Dawn,,6,4
The Green Dragon Inn,,6.5,1
Dracula: The True Story,,6.9,6
Confidence Girl,,6.1,8
Short Skin,,6.5,9
Go Tell It On The Mountain,,7,3
Fatal Call,,4.2,9
Kruel,,4,6
Trouble Bound,,5.7,9
3 Hours till Dead,,4.2,9
City Beneath the Sea,,5.3,10
Stuck on You!,,4.5,1
Riddle Room,,3,10
Richard Jeni: Platypus Man,,8.4,10
Gang of Roses,,2.4,5
Up Syndrome,,7.6,2
Taken Too Far,,4.7,6
The Cannibal Man,,6.2,9
Forget Me Never,,5.9,6
Limbo,,6.7,10
Bikini Model Academy,,2.1,10
The Swiss Conspiracy,,4.9,2
Mercenary for Justice,,4.1,8
Beyond the Law,,6.2,2
Dohchay,,5.9,2
Black Eagle,,3.8,2
Lies I Told My Little Sister,,7.7,5
Ek Phool Do Mali,,6.6,5
Nashville Girl,,6.1,1
Love All You Have Left,,7.3,9
Base,67,4.8,9
Winterhawk,,5.6,8
A Long Way Off,,4.5,2
My Last Round,,6.7,1
Wolf,,6.9,7
Viva Algeria,,5.7,5
Divination,,4.1,9
The Speed Kings,,5,10
Wesley Willis: The Daddy of Rock 'n' Roll,,7.2,2
Alison's Choice,,5,10
100 arabica,,5.8,4
Maki,,7,5
Dark  Deadly & Dreadful,,4.9,1
Scattered Dreams,,5.5,9
After Mein Kampf,,5.6,6
Quick,,5.8,6
The Dark Side of The Moon,,5,1
Cheers For Miss Bishop,,6.5,5
Kill and Pray,,6.5,6
Milan,,6.9,1
Daddy's Deadly Darling,,4.7,8
Maz Jobrani: Brown and Friendly,,7.3,8
Buttwhistle,,4.3,9
